BLOCKID,PLACEFP
220019607004015,63645
220019607004016,63645
220019607004017,63645
220019607004018,63645
220019607004019,63645
220019607004020,63645
220019607004021,63645
220019607004022,63645
220019607004023,63645
220019607004024,63645
220019607004025,
220019607004026,
220019607004027,
220019607004028,
220019607004029,
220019607004030,
220019607004031,63645
220019607004032,63645
220019607004033,
220019608001000,
220019608001001,
220019608001002,
220019608001003,
220019608001004,
220019608001005,
220019608001006,
220019608001007,
220019608001008,
220019608001009,
220019608001010,
220019608001011,63645
220019608001012,
220019608001013,
220019608001014,
220019608001015,
220019608001016,
220019608001017,
220019608001018,
220019608001019,
220019608001020,
