BLOCKID,COUNTYFP,DISTRICT
020130001003039,013,37-734
020130001003040,013,37-734
020130001003041,013,37-734
020130001003042,013,37-734
020130001003043,013,37-734
020130001003044,013,37-734
020130001003045,013,37-734
020130001003046,013,37-734
020130001003047,013,37-734
020130001003048,013,37-734
020130001003049,013,37-734
020130001003050,013,37-734
020130001003051,013,37-734
020130001003052,013,37-734
020130001003053,013,37-734
020130001003054,013,37-734
020130001003055,013,37-734
020130001003056,013,37-734
020130001003057,013,37-734
020130001003058,013,37-734
020130001003059,013,37-734
020130001003060,013,37-734
020130001003061,013,37-734
020130001003062,013,37-734
020130001003063,013,37-734
020130001003064,013,37-734
020130001003065,013,37-734
020130001003066,013,37-734
020130001003067,013,37-734
020130001003068,013,37-734
020130001003069,013,37-734
020130001003070,013,37-734
020130001003071,013,37-734
020130001003072,013,37-734
020130001003073,013,37-734
020130001003074,013,37-734
020130001003075,013,37-734
020130001003076,013,37-734
020130001003077,013,37-734
020130001003078,013,37-734
020130001003079,013,37-734
020130001003080,013,37-734
020130001003081,013,37-734
020130001003082,013,37-734
020130001003083,013,37-734
020130001003084,013,37-734
020130001003085,013,37-734
020130001003086,013,37-734
020130001003087,013,37-734
020130001003088,013,37-734
020130001003089,013,37-734
020130001003090,013,37-734
020130001003091,013,37-734
020130001003092,013,37-734
020130001003093,013,37-734
020130001003094,013,37-734
020130001003095,013,37-734
020130001003096,013,37-734
020130001003097,013,37-734
020130001003098,013,37-734
020130001003099,013,37-734
020130001003100,013,37-734
020130001003101,013,37-734
020130001003102,013,37-734
020130001003103,013,37-734
020130001003104,013,37-734
020130001003105,013,37-734
020130001003106,013,37-734
020130001003107,013,37-734
020130001003108,013,37-734
020130001003109,013,37-734
020130001003110,013,37-734
020130001003111,013,37-734
020130001003112,013,37-734
020130001003113,013,37-734
020130001003114,013,37-734
020130001003115,013,37-734
020130001003116,013,37-734
020130001003117,013,37-734
020130001003118,013,37-734
020130001003119,013,37-734
020130001003120,013,37-734
020130001003121,013,37-734
020130001003122,013,37-734
020130001003123,013,37-734
020130001003124,013,37-734
020130001003125,013,37-734
020130001003126,013,37-734
020130001003127,013,37-734
020130001003128,013,37-734
020130001003129,013,37-734
020130001003130,013,37-734
020130001003131,013,37-734
020130001003132,013,37-734
020130001003133,013,37-734
020130001003134,013,37-734
020130001003135,013,37-734
020130001003136,013,37-734
020130001003137,013,37-734
020130001003138,013,37-734
020130001003139,013,37-734
020130001003140,013,37-734
020130001003141,013,37-734
020130001003142,013,37-734
020130001003143,013,37-734
020130001003144,013,37-734
020130001003145,013,37-734
020130001003146,013,37-734
020130001003147,013,37-734
020130001003148,013,37-734
