BLOCKID,COUNTYFP,DISTRICT
240010003001029,001,05-004
240010003001030,001,05-004
240010003001031,001,05-004
240010003001032,001,05-004
240010003001033,001,05-004
240010003001034,001,05-004
240010003001035,001,05-004
240010003001036,001,05-004
240010003001037,001,05-004
240010003001038,001,05-004
240010003001039,001,05-004
240010003001040,001,05-004
240010003001041,001,05-004
240010003001042,001,05-004
240010003001043,001,05-004
240010003001044,001,05-004
240010003001045,001,05-004
240010003001046,001,05-004
240010003001047,001,05-004
240010003001048,001,05-004
240010003001049,001,05-004
240010003001050,001,29-001
240010003001051,001,05-004
240010003001052,001,05-004
240010003001053,001,14-000
240010003001054,001,14-000
240010003001055,001,05-004
240010003001056,001,05-004
240010003002000,001,05-006
240010003002001,001,05-006
240010003002002,001,05-006
240010003002003,001,05-006
240010003002004,001,05-006
240010003002005,001,05-006
240010003002006,001,05-004
240010003002007,001,05-004
240010003002008,001,23-000
240010003002009,001,05-006
240010003002010,001,05-004
240010003002011,001,05-006
240010003002012,001,05-006
240010003002013,001,05-006
240010003002014,001,05-006
240010003002015,001,05-006
240010003002016,001,05-006
240010003002017,001,05-006
240010003002018,001,05-006
240010003002019,001,05-006
240010003003000,001,05-006
240010003003001,001,34-000
240010003003002,001,34-000
