BLOCKID,COUNTYFP,DISTRICT
540019656003027,001,9
540019656003028,001,8
540019656003029,001,8
540019656003030,001,8
540019656003031,001,8
540019656003032,001,8
540019656003033,001,8
540019656003034,001,8
540019656003035,001,9
540019656003036,001,9
540019656003037,001,9
540019656003038,001,17
540019656003039,001,8
540019656003040,001,8
540019656003041,001,8
540019656003042,001,8
540019656003043,001,8
540019656003044,001,8
540019656004000,001,15
540019656004001,001,15
540019656004002,001,15
540019656004003,001,15
540019656004004,001,15
540019656004005,001,15
540019656004006,001,15
540019656004007,001,15
540019656004008,001,15
540019656004009,001,15
540019656004010,001,15
540019656004011,001,15
540019656004012,001,15
540019656004013,001,15
540019656004014,001,15
540019656004015,001,15
540019656004016,001,15
540019656004017,001,15
540019656004018,001,15
540019656004019,001,15
540019656004020,001,15
540019656004021,001,15
540019656004022,001,15
540019656004023,001,15
540019656004024,001,15
540019656004025,001,15
540019656004026,001,15
540019656004027,001,15
540019656004028,001,15
540019656004029,001,15
540019656004030,001,15
540019656004031,001,15
540019656004032,001,15
540019656004033,001,15
540019656004034,001,15
540019656004035,001,15
540019656004036,001,15
540019656004037,001,15
540019656004038,001,15
540019656004039,001,15
540019656004040,001,15
540019656004041,001,15
540019656004042,001,15
540019656004043,001,15
540019656004044,001,15
540019656004045,001,15
540019656004046,001,15
540019656004047,001,15
540019656004048,001,15
540019656004049,001,15
540019656004050,001,15
540019656004051,001,17
540019656004052,001,15
540019656004053,001,17
540019656004054,001,15
540019656004055,001,17
540019656004056,001,17
540019656004057,001,15
540019656004058,001,17
540019656004059,001,15
540019657001000,001,13
540019657001001,001,13
540019657001002,001,13
540019657001003,001,13
540019657001004,001,13
540019657001005,001,13
540019657001006,001,13
540019657001007,001,13
540019657001008,001,13
540019657001009,001,13
540019657001010,001,13
540019657001011,001,13
540019657001012,001,13
540019657001013,001,13
540019657001014,001,13
540019657001015,001,13
540019657001016,001,13
540019657001017,001,13
540019657001018,001,13
540019657001019,001,13
540019657001020,001,13
540019657001021,001,13
540019657001022,001,13
540019657001023,001,13
540019657001024,001,13
540019657001025,001,13
540019657001026,001,13
540019657001027,001,13
540019657001028,001,13
540019657001029,001,13
540019657001030,001,13
540019657001031,001,13
540019657001032,001,13
540019657001033,001,13
540019657001034,001,13
540019657001035,001,13
540019657001036,001,13
540019657001037,001,13
540019657001038,001,13
540019657001039,001,13
540019657001040,001,13
540019657001041,001,13
540019657001042,001,13
540019657001043,001,13
540019657001044,001,13
540019657001045,001,13
540019657001046,001,13
540019657001047,001,13
540019657001048,001,13
540019657001049,001,13
540019657001050,001,13
540019657001051,001,13
540019657001052,001,13
540019657001053,001,13
540019657001054,001,13
540019657001055,001,13
540019657001056,001,13
540019657001057,001,13
540019657001058,001,13
540019657001059,001,13
540019657001060,001,13
540019657001061,001,11
540019657001062,001,11
540019657001063,001,11
540019657001064,001,11
540019657001065,001,11
540019657001066,001,11
540019657001067,001,13
540019657001068,001,13
540019657001069,001,13
540019657001070,001,13
540019657001071,001,13
540019657001072,001,13
540019657001073,001,11
540019657001074,001,13
540019657001075,001,11
540019657001076,001,11
540019657001077,001,11
540019657001078,001,13
540019657001079,001,11
540019657001080,001,11
540019657001081,001,11
540019657001082,001,11
540019657001083,001,11
540019657001084,001,11
540019657001085,001,11
540019657001086,001,12
540019657001087,001,11
540019657001088,001,12
540019657001089,001,12
540019657001090,001,12
540019657001091,001,12
540019657001092,001,12
540019657001093,001,12
540019657001094,001,12
540019657001095,001,11
540019657001096,001,11
540019657001097,001,11
540019657001098,001,11
540019657001099,001,12
540019657001100,001,12
540019657001101,001,12
540019657001102,001,12
540019657001103,001,12
540019657001104,001,12
540019657001105,001,12
540019657001106,001,12
540019657001107,001,11
540019657001108,001,11
540019657001109,001,11
540019657001110,001,11
540019657001111,001,11
540019657001112,001,12
540019657001113,001,11
540019657001114,001,12
540019657001115,001,12
540019657001116,001,12
540019657001117,001,12
540019657001118,001,12
540019657001119,001,8
540019657001120,001,8
540019657001121,001,8
540019657001122,001,8
540019657001123,001,8
540019657001124,001,8
540019657001125,001,8
540019657001126,001,8
540019657001127,001,11
540019657001128,001,11
540019657001129,001,11
540019657001130,001,11
540019657001131,001,11
540019657001132,001,15
540019657001133,001,15
540019657001134,001,11
540019657001135,001,11
540019657001136,001,11
540019657001137,001,11
540019657001138,001,13
540019657001139,001,13
540019657001140,001,13
540019657001141,001,8
540019657001142,001,8
540019657001143,001,15
540019657001144,001,15
540019657001145,001,15
540019657001146,001,8
540019657002000,001,14
540019657002001,001,14
540019657002002,001,14
540019657002003,001,14
540019657002004,001,14
540019657002005,001,14
540019657002006,001,14
540019657002007,001,14
540019657002008,001,14
540019657002009,001,14
540019657002010,001,14
540019657002011,001,14
540019657002012,001,14
540019657002013,001,14
540019657002014,001,14
540019657002015,001,14
540019657002016,001,14
540019657002017,001,14
540019657002018,001,14
540019657002019,001,14
540019657002020,001,14
540019657002021,001,14
540019657002022,001,14
540019657002023,001,14
540019657002024,001,14
540019657002025,001,14
540019657002026,001,14
540019657002027,001,14
540019657002028,001,14
540019657002029,001,14
540019657002030,001,14
540019657002031,001,14
540019657002032,001,14
540019657002033,001,14
540019657002034,001,14
540019657002035,001,14
540019657002036,001,14
540019657002037,001,14
540019657002038,001,14
540019657002039,001,14
540019657002040,001,14
540019657002041,001,14
540019657002042,001,14
540019657002043,001,14
540019657002044,001,14
540019657002045,001,14
540019657002046,001,14
540019657002047,001,14
540019657002048,001,14
540019657002049,001,14
540019657002050,001,14
540019657002051,001,14
540019657002052,001,14
540019657002053,001,14
540019657002054,001,14
540019657002055,001,14
540019657002056,001,14
540019657002057,001,14
540019657002058,001,14
540019657002059,001,14
540019657002060,001,14
540019657002061,001,14
540019657002062,001,14
540019657002063,001,14
540019657002064,001,14
540019657002065,001,14
540019657002066,001,14
540019657002067,001,14
540019657002068,001,14
540019657002069,001,14
540019657002070,001,14
540019657002071,001,14
540019657002072,001,14
540019657002073,001,14
540019657002074,001,14
540019657002075,001,14
540019657002076,001,14
540019657002077,001,14
540019657002078,001,14
540019657002079,001,14
540019657002080,001,14
540019657002081,001,12
540019657002082,001,12
540019657002083,001,12
540019657002084,001,12
540019657002085,001,12
540019657002086,001,12
540019657002087,001,12
540019657002088,001,12
540019657002089,001,12
540019657002090,001,12
540019657002091,001,12
540019657002092,001,14
540019657002093,001,14
540019657002094,001,14
540019657002095,001,14
540019657002096,001,14
540019657002097,001,12
540019657002098,001,12
540019657002099,001,12
540019657002100,001,12
540019657002101,001,7
540019657002102,001,12
540019657002103,001,12
540019657002104,001,7
540019657002105,001,12
540019657002106,001,12
540019657002107,001,12
540019657002108,001,12
540019657002109,001,12
540019657002110,001,12
540019657002111,001,14
540019657002112,001,14
540019657002113,001,12
540019657002114,001,12
540019657002115,001,12
540019657002116,001,12
540019657002117,001,12
540019657002118,001,7
540019657002119,001,7
540019657002120,001,7
540019657002121,001,12
540019657002122,001,12
540019657002123,001,12
540019657002124,001,12
540019657002125,001,12
540019657002126,001,12
540019657002127,001,12
540019657002128,001,12
540019657002129,001,12
540019657002130,001,12
540019657002131,001,12
540019657002132,001,12
540019657002133,001,12
540019657002134,001,14
540019657002135,001,12
540019657002136,001,12
540019657002137,001,12
540019657002138,001,12
540019657002139,001,12
540019657002140,001,7
540019657002141,001,7
540019657002142,001,7
540019657002143,001,14
540019657002144,001,14
540019657002145,001,13
540019657002146,001,13
540019657002147,001,14
540019657002148,001,14
540019657002149,001,14
540019657002150,001,12
540019657002151,001,14
540019657002152,001,14
540019657003000,001,7
540019657003001,001,7
540019657003002,001,7
540019657003003,001,7
540019657003004,001,7
540019657003005,001,7
540019657003006,001,7
540019657003007,001,7
540019657003008,001,7
540019657003009,001,7
540019657003010,001,7
540019657003011,001,7
540019657003012,001,7
540019657003013,001,7
540019657003014,001,7
540019657003015,001,7
540019657003016,001,7
540019657003017,001,7
540019657003018,001,7
540019657003019,001,7
540019657003020,001,7
540019657003021,001,7
540019657003022,001,7
540019657003023,001,7
540019657003024,001,7
540019657003025,001,7
540019657003026,001,7
540019657003027,001,7
540019657003028,001,7
540019657003029,001,7
540019657003030,001,7
540019657003031,001,7
540019657003032,001,7
540019657003033,001,7
540019657003034,001,7
540019657003035,001,7
540019657003036,001,7
540019657003037,001,7
540019657003038,001,7
540019657003039,001,7
540019657003040,001,7
540019657003041,001,7
540019657003042,001,7
540019657003043,001,7
540019657003044,001,7
540019657003045,001,7
540019657003046,001,7
540019657003047,001,7
540019657003048,001,7
540019657003049,001,7
540019657003050,001,7
540019657003051,001,7
540019657003052,001,7
540019657003053,001,8
540019657003054,001,8
540019657003055,001,8
540019657003056,001,8
540019657003057,001,8
540019657003058,001,8
540019657003059,001,7
540019657003060,001,7
540019657003061,001,8
540019657003062,001,7
540019657003063,001,7
540019657003064,001,7
540019657003065,001,7
540019657003066,001,7
540019657003067,001,7
540019657003068,001,7
540019657003069,001,7
540019657003070,001,7
540019657003071,001,7
540019657003072,001,7
540019657003073,001,7
540019657003074,001,7
540019657003075,001,7
540019657003076,001,6
540019657003077,001,6
540019657003078,001,4
540019657003079,001,4
540019657003080,001,4
540019657003081,001,4
540019657003082,001,4
540019657003083,001,6
540019657003084,001,6
540019657003085,001,6
540019657003086,001,6
540019657003087,001,6
540019657003088,001,6
540019657003089,001,8
540019657003090,001,8
540019657003091,001,8
540019657003092,001,8
540019657003093,001,8
540019657003094,001,8
540019657003095,001,8
540019657003096,001,8
540019657003097,001,8
540019657003098,001,8
540019657003099,001,8
540019657003100,001,8
540019657003101,001,8
540019657003102,001,8
540019657003103,001,8
540019657003104,001,8
540019657003105,001,8
540019657003106,001,8
540019657003107,001,6
540019657003108,001,8
540019657003109,001,8
540019657003110,001,6
540019657003111,001,6
540019657003112,001,8
540019657003113,001,6
540019657003114,001,6
540019657003115,001,6
540019657003116,001,6
540019657003117,001,6
540019657003118,001,6
540019657003119,001,6
540019657003120,001,6
540019657003121,001,8
540019657003122,001,8
540019657003123,001,7
540019657003124,001,8
540019657003125,001,6
540019657003126,001,6
540019657003127,001,6
540019657003128,001,4
540019657003129,001,4
540019657003130,001,4
540019657003131,001,4
540019657003132,001,7
540019657003133,001,7
540019657003134,001,7
540019657003135,001,7
540019657003136,001,7
540019657003137,001,7
540019657003138,001,7
540019657003139,001,7
540019657003140,001,7
540019657003141,001,4
540019657003142,001,7
540019657003143,001,7
540019657003144,001,7
540019657003145,001,7
540019657003146,001,7
540019657003147,001,7
540019657003148,001,7
540019657003149,001,7
540019657003150,001,6
540019657003151,001,7
540019657003152,001,7
540019657004000,001,12
540019657004001,001,12
540019657004002,001,12
540019657004003,001,12
540019657004004,001,12
540019657004005,001,12
540019657004006,001,12
540019657004007,001,12
540019657004008,001,12
540019657004009,001,12
540019657004010,001,12
540019657004011,001,12
540019657004012,001,12
540019657004013,001,12
540019657004014,001,12
540019657004015,001,12
540019657004016,001,12
540019657004017,001,12
540019657004018,001,8
540019657004019,001,8
540019657004020,001,8
540019657004021,001,12
540019657004022,001,8
540019657004023,001,8
540019657004024,001,8
540019657004025,001,8
540019657004026,001,8
540019657004027,001,8
540019657004028,001,8
540019657004029,001,8
540019657004030,001,8
540019657004031,001,8
540019657004032,001,8
540019657004033,001,8
540019657004034,001,8
540019657004035,001,8
540019657004036,001,8
540019657004037,001,8
540019657004038,001,8
540019657004039,001,8
540019657004040,001,8
540019657004041,001,8
540019657004042,001,8
540019657004043,001,8
540019657004044,001,8
540019657004045,001,8
540019657004046,001,8
540019657004047,001,8
540019657004048,001,8
540019657004049,001,8
540019657004050,001,8
540019657004051,001,8
540019657004052,001,8
540019657004053,001,8
540019657004054,001,8
540019657004055,001,8
540019657004056,001,8
540019657004057,001,8
540019657004058,001,8
540019657004059,001,8
540019657004060,001,8
540019657004061,001,8
540019657004062,001,8
540019657004063,001,8
540019657004064,001,8
540019657004065,001,8
540019657004066,001,9
540019657004067,001,9
540019657004068,001,9
540019657004069,001,9
540019657004070,001,9
540019657004071,001,9
540019657004072,001,8
540019657004073,001,8
540019657004074,001,9
540019657004075,001,9
540019657004076,001,9
540019657004077,001,9
540019657004078,001,17
540019657004079,001,16
540019657004080,001,8
540019657004081,001,8
540019657004082,001,9
540019657004083,001,9
540019657004084,001,9
540019657004085,001,9
540019657004086,001,8
540019657004087,001,8
540019657004088,001,8
540019657004089,001,8
540019657004090,001,6
540019657004091,001,6
540019657004092,001,6
540019657004093,001,6
540019657004094,001,8
