BLOCKID,PLACEFP
540019657004045,
540019657004046,63292
540019657004047,63292
540019657004048,63292
540019657004049,
540019657004050,
540019657004051,
540019657004052,
540019657004053,
540019657004054,
540019657004055,
540019657004056,63292
540019657004057,63292
540019657004058,63292
540019657004059,
540019657004060,
540019657004061,63292
540019657004062,
540019657004063,
540019657004064,
540019657004065,
540019657004066,
540019657004067,
540019657004068,
540019657004069,
540019657004070,
540019657004071,
540019657004072,
540019657004073,
540019657004074,
540019657004075,
540019657004076,
540019657004077,
540019657004078,
540019657004079,
540019657004080,
540019657004081,
540019657004082,
540019657004083,
540019657004084,
540019657004085,
540019657004086,
540019657004087,
540019657004088,
540019657004089,
540019657004090,
540019657004091,
540019657004092,
540019657004093,
540019657004094,
540019657004095,
540019657004096,
540019657004097,
540019657004098,
540019657004099,
540019657004100,
540019657004101,
540019657004102,
540019657004103,
540019657004104,
540019657004105,
540019657004106,
540019657004107,
540019657004108,
540019657004109,
540019657004110,
540019657004111,
540019657004112,
540019657004113,
540019657004114,
540019657004115,
540019657004116,
540019657004117,63292
540019657004118,63292
540019657004119,
540019657004120,
540019657004121,63292
540019657004122,
540019657004123,
540019657004124,
540019657004125,63292
540019657004126,
540019657004127,
540019658001000,
540019658001001,
540019658001002,
540019658001003,
540019658001004,
540019658001005,
540019658001006,
540019658001007,
540019658001008,
540019658001009,
540019658001010,
540019658001011,05788
540019658001012,05788
540019658001013,05788
540019658001014,
540019658001015,
540019658001016,
540019658001017,
540019658001018,
540019658001019,05788
540019658001020,05788
540019658001021,05788
540019658001022,05788
540019658001023,05788
540019658001024,05788
540019658001025,05788
540019658001026,05788
540019658001027,05788
540019658001028,05788
540019658001029,05788
540019658001030,05788
540019658001031,05788
540019658001032,05788
540019658001033,05788
540019658001034,05788
540019658001035,05788
540019658001036,05788
540019658001037,05788
540019658001038,05788
540019658001039,05788
540019658001040,05788
540019658001041,05788
540019658001042,05788
540019658001043,05788
540019658001044,05788
540019658001045,
540019658001046,05788
540019658001047,05788
540019658001048,05788
540019658001049,05788
540019658001050,05788
540019658001051,05788
540019658001052,05788
540019658001053,05788
540019658001054,05788
540019658001055,05788
540019658001056,05788
540019658001057,05788
540019658001058,05788
540019658001059,05788
540019658001060,05788
540019658001061,05788
540019658001062,05788
540019658001063,05788
540019658001064,05788
540019658001065,05788
540019658001066,05788
540019658001067,05788
540019658001068,05788
540019658001069,05788
540019658001070,05788
540019658001071,05788
540019658001072,
540019658001073,
540019658001074,
540019658001075,
540019658002000,05788
540019658002001,05788
540019658002002,05788
540019658002003,05788
540019658002004,05788
540019658002005,05788
540019658002006,05788
540019658002007,05788
540019658002008,05788
540019658002009,05788
540019658002010,05788
540019658002011,05788
540019658002012,05788
540019658002013,05788
540019658002014,05788
540019658002015,05788
540019658002016,05788
540019658002017,
540019658002018,
540019658002019,
540019658002020,
540019658002021,
540019658002022,
540019658002023,
540019658002024,05788
540019658002025,
540019658002026,
540019658002027,
540019658002028,
540019658002029,
540019658002030,
540019658002031,
540019658002032,
540019658002033,05788
540019658002034,05788
540019658002035,
540019658002036,42244
540019658002037,42244
540019658002038,42244
540019658002039,42244
540019658002040,
540019658002041,42244
540019658002042,
540019658002043,42244
540019658002044,42244
540019658002045,42244
540019658002046,42244
540019658002047,42244
540019658002048,42244
540019658002049,42244
540019658002050,05788
540019658002051,05788
540019658002052,
540019658002053,
540019658002054,42244
540019658002055,05788
540019658003000,
540019658003001,
540019658003002,
540019658003003,
540019658003004,
540019658003005,
540019658003006,
540019658003007,
540019658003008,
540019658003009,
540019658003010,
540019658003011,
540019658003012,
540019658003013,
540019658003014,
540019658003015,
540019658003016,
540019658003017,
540019658003018,
540019658003019,
540019658003020,
540019658003021,
540019658003022,
540019658003023,
540019658003024,05788
540019658003025,05788
