BLOCKID,PLACEFP
490011002001316,
490011002001317,
490011002001318,
490011002001319,
490011002001320,
490011002001321,
490011002001322,
490011002001323,
490011002001324,
490011002001325,
490011002001326,
490011002001327,
490011002001328,
490011002001329,
490011002001330,
490011002001331,
490011002001332,
490011002001333,
490011002001334,
490011002001335,
490011002001336,
490011002001337,
490011002001338,
490011002001339,
490011002001340,
490011002001341,
490011002001342,
490011002001343,
490011002001344,
490011002001345,
490011002001346,
490011002001347,
490011002001348,
490011002001349,
490011002001350,
490011002001351,
490011002001352,
490011002001353,
490011002001354,
490011002001355,
490011002001356,
490011002001357,
490011002001358,
490011002001359,
490011002001360,
490011002001361,
490011002001362,
490011002001363,
490011002001364,
490011002001365,
490011002001366,
490011002001367,
490011002001368,
490011002001369,
490011002001370,
490011002001371,
490011002001372,
490011002001373,
490011002001374,
490011002001375,
490011002001376,
490011002001377,
490011002001378,
490011002001379,
490011002001380,
490011002001381,
490011002001382,
490011002001383,
490011002001384,
490011002001385,
490011002001386,
490011002001387,
490011002001388,
490011002001389,
490011002001390,
490011002001391,
490011002001392,
490011002001393,
490011002001394,
490011002001395,
490011002001396,
490011002001397,
490011002001398,
490011002001399,
490011002001400,
490011002001401,
490011002001402,
490011002001403,
490011002001404,
490011002001405,
490011002001406,
490011002001407,
490011002001408,
490011002001409,
490011002001410,
490011002001411,
490011002001412,
490011002001413,
490011002001414,
490011002001415,
490011002001416,
490011002001417,
490011002001418,
490011002001419,
490011002001420,
490011002001421,
490011002001422,
490011002001423,
490011002001424,
490011002001425,
490011002001426,
490011002001427,
490011002001428,
490011002001429,
490011002001430,
490011002001431,
490011002001432,
490011002001433,
490011002001434,
490011002001435,
490011002001436,
490011002001437,
490011002001438,
490011002001439,
490011002001440,
490011002001441,
490011002001442,
490011002001443,
490011002001444,
490011002001445,
490011002001446,
490011002001447,
490011002001448,
490011002001449,
490011002001450,
490011002001451,
490011002001452,50040
490011002001453,50040
490011002001454,
490011002001455,
490011002001456,
490011002001457,
490011002001458,50040
490011002001459,50040
490011002001460,50040
490011002001461,50040
490011002001462,50040
490011002001463,50040
490011002001464,
490011002001465,
490011002001466,
490011002001467,
