BLOCKID,COUNTYFP,DISTRICT
460039736004037,003,VTD-3
460039736004038,003,VTD-3
460039736004039,003,VTD-3
460039736004040,003,VTD-3
460039736004041,003,VTD-3
460039736004042,003,VTD-3
460039736004043,003,VTD-3
460039736004044,003,VTD-3
460039736004045,003,VTD-3
460039736004046,003,VTD-3
460039736004047,003,VTD-3
460039736004048,003,VTD-3
460039736004049,003,VTD-3
460039736004050,003,VTD-3
460039736004051,003,VTD-3
460039736004052,003,VTD-3
460039736004053,003,VTD-3
460039736004054,003,VTD-3
460039736004055,003,VTD-4
460039736004056,003,VTD-4
460039736004057,003,VTD-4
460039736004058,003,VTD-3
460039736004059,003,VTD-3
460039736004060,003,VTD-3
460039736004061,003,VTD-3
460039736004062,003,VTD-3
460039736004063,003,VTD-3
460039736004064,003,VTD-3
460039736004065,003,VTD-3
460039736004066,003,VTD-3
460039736004067,003,VTD-3
460039736004068,003,VTD-3
460039736004069,003,VTD-3
460039736004070,003,VTD-3
460039736004071,003,VTD-3
460039736004072,003,VTD-3
460039736004073,003,VTD-3
460039736004074,003,VTD-3
460039736004075,003,VTD-3
460039736004076,003,VTD-3
460039736004077,003,VTD-3
460039736004078,003,VTD-3
460039736004079,003,VTD-3
460039736004080,003,VTD-3
460039736004081,003,VTD-3
460039736004082,003,VTD-3
460039736004083,003,VTD-3
460039736004084,003,VTD-4
460039736004085,003,VTD-4
460039736004086,003,VTD-4
460039736004087,003,VTD-4
460039736004088,003,VTD-4
460039736004089,003,VTD-4
460039736004090,003,VTD-4
460039736004091,003,VTD-4
460039736004092,003,VTD-4
460039736004093,003,VTD-4
460039736004094,003,VTD-4
460039736004095,003,VTD-4
460039736004096,003,VTD-3
460039736004097,003,VTD-3
460039736004098,003,VTD-3
460039736004099,003,VTD-3
460039736004100,003,VTD-4
460039736004101,003,VTD-4
460039736004102,003,VTD-4
460039736004103,003,VTD-3
460039736004104,003,VTD-3
460039736004105,003,VTD-3
460039736004106,003,VTD-3
460039736004107,003,VTD-3
460039736004108,003,VTD-3
460039736004109,003,VTD-3
460039736004110,003,VTD-3
460039736004111,003,VTD-3
460039736004112,003,VTD-3
460039736004113,003,VTD-3
460039736004114,003,VTD-3
460039736004115,003,VTD-3
460039736004116,003,VTD-3
460039736004117,003,VTD-3
460039736004118,003,VTD-3
460039736004119,003,VTD-3
460039736004120,003,VTD-3
460039736004121,003,VTD-3
460039736004122,003,VTD-3
460039736004123,003,VTD-3
460039736004124,003,VTD-3
460039736004125,003,VTD-3
460039736004126,003,VTD-3
460039736004127,003,VTD-3
460039736004128,003,VTD-3
460039736004129,003,VTD-3
460039736004130,003,VTD-3
460039736004131,003,VTD-3
460039736004132,003,VTD-3
460039736004133,003,VTD-3
460039736004134,003,VTD-3
460039736004135,003,VTD-3
460039736004136,003,VTD-2
460039736004137,003,VTD-3
460039736004138,003,VTD-3
460039736004139,003,VTD-3
460039736004140,003,VTD-2
460039736004141,003,VTD-2
460039736004142,003,VTD-2
460039736004143,003,VTD-2
460039736004144,003,VTD-2
460039736004145,003,VTD-3
460039736004146,003,VTD-3
460039736004147,003,VTD-3
460039736004148,003,VTD-3
460039736004149,003,VTD-3
460039736004150,003,VTD-3
460039736004151,003,VTD-3
460039736004152,003,VTD-3
460039736004153,003,VTD-3
460039736004154,003,VTD-3
460039736004155,003,VTD-3
460039736004156,003,VTD-3
460039736004157,003,VTD-2
460039736004158,003,VTD-2
460039736004159,003,VTD-3
460039736004160,003,VTD-3
460039736004161,003,VTD-3
460039736004162,003,VTD-3
460039736004163,003,VTD-3
460039736004164,003,VTD-3
460039736004165,003,VTD-3
460039736004166,003,VTD-3
460039736004167,003,VTD-3
460039736004168,003,VTD-3
460039736004169,003,VTD-3
460039736004170,003,VTD-3
460039736004171,003,VTD-3
460039736004172,003,VTD-3
460039736004173,003,VTD-3
460039736004174,003,VTD-3
460039736004175,003,VTD-3
460039736004176,003,VTD-3
460039736004177,003,VTD-3
460039736004178,003,VTD-3
460039736004179,003,VTD-3
460039736004180,003,VTD-3
460039736004181,003,VTD-3
460039736004182,003,VTD-3
