BLOCKID,COUNTYFP,DISTRICT
380019656002491,001,39-02
380019656002492,001,39-02
380019656002493,001,39-02
380019656002494,001,39-02
380019656002495,001,39-02
380019656002496,001,39-02
380019656002497,001,39-02
380019656002498,001,39-02
380019656002499,001,39-02
380019656002500,001,39-02
380019656002501,001,39-02
380019656002502,001,39-02
380019656002503,001,39-02
380019656002504,001,39-02
380019656002505,001,39-02
380019656002506,001,39-02
380019656002507,001,39-02
380019656002508,001,39-02
380019656002509,001,39-02
380019656002510,001,39-02
380019656002511,001,39-02
380019656002512,001,39-02
380019656002513,001,39-02
380019656002514,001,39-02
380019656002515,001,39-02
380019656002516,001,39-02
380019656002517,001,39-02
380019656002518,001,39-01
380019656002519,001,39-01
380019656002520,001,39-01
380019656002521,001,39-01
380019656002522,001,39-01
380019656002523,001,39-01
380019656002524,001,39-01
380019656002525,001,39-01
380019656002526,001,39-01
380019656002527,001,39-01
380019656002528,001,39-01
380019656002529,001,39-01
380019656002530,001,39-01
380019656002531,001,39-01
380019656002532,001,39-01
380019656002533,001,39-01
380019656002534,001,39-01
380019656002535,001,39-01
380019656002536,001,39-01
380019656002537,001,39-01
380019656002538,001,39-01
380019656002539,001,39-01
380019656002540,001,39-01
380019656002541,001,39-01
380019656002542,001,39-01
380019656002543,001,39-01
380019656002544,001,39-01
380019656002545,001,39-01
380019656002546,001,39-01
380019656002547,001,39-01
380019656002548,001,39-01
380019656002549,001,39-01
380019656002550,001,39-01
380019656002551,001,39-01
380019656002552,001,39-01
380019656002553,001,39-01
380019656002554,001,39-01
380019656002555,001,39-01
380019656002556,001,39-01
380019656002557,001,39-01
380019656002558,001,39-01
380019656002559,001,39-01
380019656002560,001,39-01
380019656002561,001,39-01
380019656002562,001,39-01
380019656002563,001,39-01
380019656002564,001,39-01
380019656002565,001,39-01
380019656002566,001,39-01
380019656002567,001,39-01
380019656002568,001,39-01
380019656002569,001,39-01
380019656002570,001,39-01
380019656002571,001,39-01
380019656002572,001,39-01
