BLOCKID,PLACEFP
320019505001006,
320019505001007,
320019505001008,
320019505001009,
320019505001010,
320019505001011,
320019505001012,
320019505001013,
320019505001014,
320019505001015,
320019505001016,
320019505001017,
320019505001018,
320019505001019,
320019505001020,
320019505001021,
320019505001022,
320019505001023,
320019505001024,
320019505001025,
320019505001026,
320019505001027,
320019505001028,
320019505001029,
320019505001030,
320019505001031,
320019505001032,
320019505001033,
320019505001034,
320019505001035,
320019505001036,
320019505001037,
320019505001038,
320019505001039,
320019505001040,
320019505001041,
320019505001042,
320019505001043,
320019505001044,
320019505001045,
320019505001046,
320019505001047,
320019505001048,
320019505001049,
320019505001050,
320019505001051,
320019505001052,
320019505001053,
320019505001054,
320019505001055,
320019505001056,
320019505001057,
320019505001058,
320019505001059,
320019505001060,
320019505001061,
320019505001062,
320019505001063,
320019505001064,
320019505001065,
320019505001066,
320019505001067,
320019505001068,
320019505001069,
320019505001070,
320019505001071,
320019505001072,
320019505001073,
320019505001074,
320019505001075,
320019505001076,
320019505001077,
320019505001078,
320019505001079,
320019505001080,
320019505001081,
320019505001082,
320019505001083,
320019505001084,
320019505001085,
320019505001086,
320019505001087,
320019505001088,
320019505001089,
320019505001090,
320019505001091,
320019505001092,
320019505001093,
320019505001094,
320019505001095,
320019505001096,
320019505001097,
320019505001098,
320019505001099,
320019505001100,
320019505001101,
320019505001102,
320019505001103,
320019505002000,
320019505002001,
320019505002002,
320019505002003,
320019505002004,
320019505002005,
320019505002006,
320019505002007,
320019505002008,
320019505002009,
320019505002010,
320019505002011,
320019505002012,
320019505002013,
320019505002014,
320019505002015,
320019505002016,
320019505002017,
320019505002018,
320019505002019,
320019505002020,
320019505002021,
320019505002022,
320019505002023,
320019505002024,
320019505002025,
320019505002026,
320019505002027,
320019505002028,
320019505002029,
320019505002030,
320019505002031,
320019505002032,
320019505002033,
320019505002034,
320019505002035,
320019505002036,
320019505002037,
320019505002038,
320019505002039,
320019505002040,
320019505002041,
320019505002042,
320019505002043,
320019505002044,
320019505002045,
320019505002046,
320019505002047,
320019505002048,
320019505002049,
320019505002050,
320019505002051,
320019505002052,
320019505002053,
320019505002054,
320019505002055,
320019505002056,
320019505002057,
320019505002058,
320019505002059,
320019505002060,
320019505002061,
320019505002062,
320019505002063,
320019505002064,
320019505002065,
320019505002066,
320019505002067,
320019505002068,
320019505002069,
320019505002070,
320019505002071,
320019505002072,
320019505002073,
320019505002074,
320019505002075,
320019505002076,
320019505002077,
320019505002078,
320019505002079,
320019505002080,
320019505002081,
320019505002082,
320019505002083,
320019505002084,
320019505002085,
320019505002086,
320019505002087,
320019505002088,
320019505002089,
320019505002090,
320019505002091,
320019505002092,
320019505002093,
320019505002094,
320019505002095,
320019505002096,
320019505002097,
320019505002098,
320019505002099,
320019505002100,
320019505002101,24100
320019505002102,
320019505002103,
320019505002104,24100
320019505002105,
320019505002106,
320019505002107,24100
320019505002108,24100
320019505002109,
320019505002110,
320019505002111,
320019505002112,
320019505002113,
320019505002114,
320019505002115,24100
320019505002116,
320019505002117,
320019505002118,
320019505002119,
320019505002120,
320019505002121,
320019505002122,
320019505002123,
320019505002124,
320019505002125,
320019505002126,
320019505002127,
320019505002128,
320019505002129,
320019505002130,
320019505002131,
320019505002132,
320019505002133,
320019505002134,
320019506001000,
320019506001001,
320019506001002,
320019506001003,
